Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
1,Omar Moreno*,27,PIT,NL,1.5,162,745,676,87,168,20,13,2,36,96,33,57,101,0.249,0.306,0.325,0.631,75,0.305,67,220,9,2,3,7,11,*8,,morenom01
2,Willie Wilson#,24,KCR,AL,8.5,161,745,705,133,230,28,15,3,49,79,10,28,81,0.326,0.357,0.421,0.778,113,0.391,122,297,4,6,5,1,3,*78/H,MVP-4GGSS,wilsowi02
3,Pete Rose#,39,PHI,NL,-0.4,162,739,655,95,185,42,1,1,64,12,8,66,33,0.282,0.352,0.354,0.706,94,0.334,96,232,13,6,4,4,5,*3/H,AS,rosepe01
4,Al Bumbry*,33,BAL,AL,6.1,160,738,645,118,205,29,9,9,53,44,11,78,75,0.318,0.392,0.433,0.825,128,0.392,133,279,9,3,9,3,8,*8/H,ASMVP-13,bumbral01
5,Rickey Henderson,21,OAK,AL,8.8,158,722,591,111,179,22,4,9,53,100,26,117,54,0.303,0.42,0.399,0.82,135,0.415,151,236,6,5,6,3,7,*7/D,ASMVP-10,henderi01
6,Mike Hargrove*,30,CLE,AL,3.3,160,720,589,86,179,22,2,11,85,4,2,111,36,0.304,0.415,0.404,0.819,126,0.387,133,238,22,8,2,10,10,*3,,hargrmi01
7,Rick Burleson,29,BOS,AL,2.4,155,718,644,89,179,29,2,8,51,12,13,62,51,0.278,0.341,0.366,0.708,90,0.332,92,236,24,2,6,4,0,*6,,burleri01
8,Gene Richards*,26,SDP,NL,4.6,158,712,642,91,193,26,8,4,41,61,16,61,73,0.301,0.363,0.385,0.748,115,0.365,121,247,9,2,7,0,7,*7/H9,MVP-22,richage01
9,Ozzie Smith#,25,SDP,NL,5.1,158,712,609,67,140,18,5,0,35,57,15,71,49,0.23,0.313,0.276,0.589,71,0.306,77,168,9,5,23,4,1,*6,GG,smithoz01
10,Al Oliver*,33,TEX,AL,3.5,163,709,656,96,209,43,3,19,117,5,7,39,47,0.319,0.357,0.48,0.838,132,0.372,130,315,14,5,1,8,9,*79/DH3,ASMVP-11SS,oliveal01
11,Steve Garvey,31,LAD,NL,3,163,704,658,78,200,27,1,26,106,6,11,36,67,0.304,0.341,0.467,0.808,125,0.369,131,307,17,3,3,4,6,*3/H,ASMVP-6,garvest01
12,Dwayne Murphy*,25,OAK,AL,6.9,159,702,573,86,157,18,2,13,68,26,15,102,96,0.274,0.384,0.38,0.764,119,0.362,127,218,12,2,22,3,7,*8/H,GG,murphdw01
13,Gorman Thomas,29,MIL,AL,3,162,697,628,78,150,26,3,38,105,8,5,58,170,0.239,0.303,0.471,0.774,112,0.347,109,296,7,2,3,6,4,*8/D,,thomago01
14,Alfredo Griffin#,22,TOR,AL,-0.1,155,696,653,63,166,26,15,2,41,18,23,24,58,0.254,0.283,0.349,0.632,69,0.287,65,228,7,4,10,5,2,*6/H,,griffal01
15,Iván de Jesús,27,CHC,NL,1.9,157,692,618,78,160,26,3,3,33,44,16,60,81,0.259,0.327,0.325,0.653,78,0.32,79,201,4,4,8,2,2,*6/H,,dejesiv01
16,Keith Hernandez*,26,STL,NL,6.6,159,690,595,111,191,39,8,16,99,14,8,86,73,0.321,0.408,0.494,0.902,147,0.41,153,294,14,4,1,4,4,*3/H,ASMVP-11GGSS,hernake01
17,Eddie Murray#,24,BAL,AL,4.5,158,683,621,100,186,36,2,32,116,7,2,54,71,0.3,0.354,0.519,0.873,138,0.393,139,322,18,2,0,6,10,*3/HD,MVP-6,murraed02
18,José Cruz*,32,HOU,NL,4.8,160,680,612,79,185,29,7,11,91,36,11,60,66,0.302,0.36,0.426,0.787,128,0.366,128,261,11,0,0,8,13,*7/H,ASMVP-3,cruzjo01
19,Ken Singleton#,33,BAL,AL,4,156,680,583,85,177,28,3,24,104,0,2,92,94,0.304,0.397,0.485,0.882,142,0.411,152,283,19,1,0,4,1,*9/D7,MVP-21,singlke01
20,Cecil Cooper*,30,MIL,AL,6.8,153,678,622,96,219,33,4,25,122,17,6,39,42,0.352,0.387,0.539,0.926,155,0.42,161,335,16,2,7,8,15,*3D/H,ASMVP-5GGSS,coopece01
21,Toby Harrah,31,CLE,AL,4.4,160,675,561,100,150,22,4,11,72,17,2,98,60,0.267,0.379,0.38,0.759,109,0.366,115,213,16,7,2,7,3,*5/6DH,,harrato01
22,Carney Lansford,23,CAL,AL,0.7,151,670,602,87,157,27,3,15,80,14,5,50,93,0.261,0.312,0.39,0.703,94,0.328,94,235,12,0,7,11,2,*5/H,,lansfca01
23,Dave Concepción,32,CIN,NL,1.7,156,669,622,72,162,31,8,5,77,12,2,37,107,0.26,0.3,0.36,0.66,83,0.317,84,224,20,1,2,6,2,*6/H4,AS,conceda01
24,Lee Mazzilli#,25,NYM,NL,3.3,152,668,578,82,162,31,4,16,76,41,15,82,92,0.28,0.37,0.431,0.801,127,0.375,130,249,8,3,0,5,11,38/H,,mazzile01
25,Ray Knight,27,CIN,NL,2.3,162,667,618,71,163,39,7,14,78,1,2,36,62,0.264,0.307,0.417,0.724,100,0.335,100,258,24,4,5,4,9,*5/H,AS,knighra01
26,Tony Armas,26,OAK,AL,5.9,158,666,628,87,175,18,8,35,109,5,3,29,128,0.279,0.31,0.5,0.81,127,0.369,130,314,22,2,2,5,4,*98,MVP-12,armasto01
27,Jim Morrison,27,CHW,AL,2.1,162,666,604,66,171,40,0,15,57,9,6,36,74,0.283,0.329,0.424,0.753,106,0.348,108,256,19,8,12,6,2,*4/6D,,morriji01
28,Chris Chambliss*,31,ATL,NL,2.8,158,663,602,83,170,37,2,18,72,7,3,49,73,0.282,0.338,0.44,0.779,114,0.36,116,265,11,4,2,4,6,*3,,chambch01
29,Mickey Rivers*,31,TEX,AL,3.5,147,661,630,96,210,32,6,7,60,18,7,20,34,0.333,0.353,0.437,0.789,120,0.374,128,275,4,1,6,4,1,*8/HD,MVP-18,rivermi01
30,Ben Oglivie*,31,MIL,AL,6.5,156,660,592,94,180,26,2,41,118,11,9,54,71,0.304,0.362,0.563,0.925,153,0.397,147,333,5,5,0,9,19,*7/D98,ASMVP-13SS,oglivbe01
31,Warren Cromartie*,26,MON,NL,1.6,162,657,597,74,172,33,5,14,70,8,8,51,64,0.288,0.345,0.43,0.775,116,0.343,109,257,24,2,4,3,24,*3/7H,,cromawa01
32,Bump Wills#,27,TEX,AL,2.2,146,656,578,102,152,31,5,5,58,34,9,51,71,0.263,0.322,0.36,0.682,91,0.329,92,208,8,3,15,8,1,*4/DH,,willsbu01
33,Rodney Scott#,26,MON,NL,0.9,154,655,567,84,127,13,13,0,46,63,13,70,75,0.224,0.307,0.293,0.6,69,0.316,75,166,10,1,11,6,0,*46/H,MVP-22,scottro01
34,Darrell Evans*,33,SFG,NL,4,154,653,556,69,147,23,0,20,78,17,5,83,65,0.264,0.359,0.414,0.772,119,0.359,120,230,12,2,6,6,6,*53/H,,evansda01
35,Mike Schmidt,30,PHI,NL,8.9,150,652,548,104,157,25,8,48,121,12,5,89,119,0.286,0.38,0.624,1.004,171,0.437,171,342,6,2,0,13,10,*5/H,ASMVP-1GGSS,schmimi01
36,Alan Trammell,22,DET,AL,4.8,146,652,560,107,168,21,5,9,65,12,12,69,63,0.3,0.376,0.404,0.779,113,0.36,116,226,10,3,13,7,2,*6/H,ASMVP-20GG,trammal01
37,Robin Yount,24,MIL,AL,7.1,143,647,611,121,179,49,10,23,87,20,5,26,67,0.293,0.321,0.519,0.84,130,0.391,137,317,8,1,6,3,1,*6/DH,ASMVP-17SS,yountro01
38,Dave Winfield,28,SDP,NL,3.9,162,643,558,89,154,25,6,20,87,23,7,79,83,0.276,0.365,0.45,0.815,133,0.376,135,251,13,2,0,4,14,*98H,ASGG,winfida01
39,Willie Randolph,25,NYY,AL,6.6,138,642,513,99,151,23,7,7,46,30,5,119,45,0.294,0.427,0.407,0.834,133,0.402,141,209,6,2,5,3,4,*4,ASMVP-15SS,randowi01
40,Dusty Baker,31,LAD,NL,4.6,153,638,579,80,170,26,4,29,97,12,10,43,66,0.294,0.339,0.503,0.842,134,0.384,140,291,11,3,1,12,4,*7/H89,MVP-4SS,bakerdu01
41,Andre Dawson,25,MON,NL,6.9,151,638,577,96,178,41,7,17,87,34,9,44,69,0.308,0.358,0.492,0.85,136,0.401,145,284,9,6,1,10,7,*8/H,MVP-7GGSS,dawsoan01
42,Enos Cabell,30,HOU,NL,-0.1,152,637,604,69,167,23,8,2,55,21,13,26,84,0.276,0.305,0.351,0.656,90,0.301,85,212,13,1,1,5,6,*5/3H,,cabelen01
43,Tony Pérez,38,BOS,AL,0.7,151,635,585,73,161,31,3,25,105,1,0,41,93,0.275,0.32,0.467,0.786,108,0.359,108,273,25,1,0,8,11,*3D/H,MVP-22,perezto01
44,Dale Murphy,24,ATL,NL,6.6,156,634,569,98,160,27,2,33,89,9,6,59,133,0.281,0.349,0.51,0.858,135,0.392,141,290,8,1,2,2,9,*89/7H3,ASMVP-12,murphda05
45,Dan Driessen*,28,CIN,NL,2.7,154,632,524,81,139,36,1,14,74,19,6,93,68,0.265,0.377,0.418,0.795,121,0.363,119,219,14,6,0,9,17,*3/H,,driesda01
46,Ron Cey,32,LAD,NL,5,157,630,551,81,140,25,0,28,77,2,2,69,92,0.254,0.342,0.452,0.794,122,0.364,124,249,16,5,4,1,5,*5,,ceyro01
47,Davey Lopes,35,LAD,NL,1,141,625,553,79,139,15,3,10,49,23,7,58,71,0.251,0.321,0.344,0.665,87,0.322,89,190,8,1,9,4,2,*4/H,AS,lopesda01
48,Willie Aikens*,25,KCR,AL,1.6,151,623,543,70,151,24,0,20,98,1,0,64,88,0.278,0.356,0.433,0.789,116,0.36,115,235,23,7,0,9,3,*3D,,aikenwi01
49,Jerry Mumphrey#,27,SDP,NL,3.7,160,622,564,61,168,24,3,4,59,52,5,49,90,0.298,0.352,0.372,0.724,108,0.358,111,210,18,0,5,4,4,*8/H,,mumphje01
50,Gary Matthews,29,ATL,NL,1.1,155,619,571,79,159,17,3,19,75,11,3,42,93,0.278,0.325,0.419,0.744,104,0.355,111,239,16,0,1,5,2,*9H/7,,matthga01
51,Rich Dauer,27,BAL,AL,2.9,152,618,557,71,158,32,0,2,63,3,2,46,19,0.284,0.338,0.352,0.69,91,0.333,97,196,22,3,6,6,1,*45/H,,dauerri01
52,Gary Carter,26,MON,NL,6.5,154,617,549,76,145,25,5,29,101,3,2,58,78,0.264,0.331,0.486,0.818,126,0.368,126,267,9,1,1,8,11,*2/H,ASMVP-2GG,cartega01
53,Bill Buckner*,30,CHC,NL,1.5,145,615,578,69,187,41,3,10,68,1,2,30,18,0.324,0.353,0.457,0.81,119,0.363,116,264,13,0,0,6,11,379/H,MVP-14,bucknbi01
54,Ken Griffey*,30,CIN,NL,3.9,146,615,544,89,160,28,10,13,85,23,1,62,77,0.294,0.364,0.454,0.818,127,0.391,135,247,4,1,3,5,4,*9/H8,ASMVP-22,griffke01
55,George Hendrick,30,STL,NL,3.9,150,614,572,73,173,33,2,25,109,6,1,32,67,0.302,0.342,0.498,0.84,129,0.387,135,285,14,4,1,4,9,*98/H,ASMVP-8SS,hendrge01
56,U L Washington#,26,KCR,AL,2.3,153,614,549,79,150,16,11,6,53,20,7,53,78,0.273,0.336,0.375,0.711,95,0.333,94,206,13,0,10,2,0,*6/H,,washiu_01
57,Dave Collins#,27,CIN,NL,3.3,144,613,551,94,167,20,4,3,35,79,21,53,68,0.303,0.366,0.37,0.736,106,0.36,106,204,5,3,3,3,2,*87/9H,,collida02
58,Rod Carew*,34,CAL,AL,3.4,144,612,540,74,179,34,7,3,59,23,15,59,38,0.331,0.396,0.437,0.833,132,0.386,140,236,15,1,9,3,7,3DH,AS,carewro01
59,Phil Garner,31,PIT,NL,3.8,151,610,548,62,142,27,6,5,58,32,7,46,53,0.259,0.315,0.358,0.673,86,0.321,81,196,12,2,7,7,12,*4/6,AS,garneph01
60,Terry Puhl*,23,HOU,NL,6.2,141,609,535,75,151,24,5,13,55,27,11,60,52,0.282,0.357,0.419,0.776,124,0.364,129,224,3,4,6,3,3,*98H/7,,puhlte01
61,George Foster,31,CIN,NL,4.1,144,608,528,79,144,21,5,25,93,1,0,75,99,0.273,0.362,0.473,0.835,131,0.381,134,250,14,1,0,4,14,*7/H,,fostege01
62,Chet Lemon,25,CHW,AL,4.2,147,604,514,76,150,32,6,11,51,6,6,71,56,0.292,0.388,0.442,0.83,129,0.382,133,227,12,12,4,3,6,*8/DH4,,lemonch01
63,Bruce Bochte*,29,SEA,AL,2.8,148,603,520,62,156,34,4,13,78,2,3,72,81,0.3,0.381,0.456,0.836,128,0.368,121,237,16,0,4,7,13,*3D/H,,bochtbr01
64,Reggie Jackson*,34,NYY,AL,4.8,143,601,514,94,154,22,4,41,111,1,2,83,122,0.3,0.398,0.597,0.995,172,0.432,170,307,7,2,0,2,15,9D/H,ASMVP-2SS,jacksre01
65,John Castino,25,MIN,AL,4.5,150,599,546,67,165,17,7,13,64,7,5,29,67,0.302,0.336,0.43,0.766,103,0.363,112,235,15,0,21,3,1,*56/H,,castijo01
66,Frank Taveras,30,NYM,NL,-0.2,141,598,562,65,157,27,0,0,25,32,18,23,64,0.279,0.308,0.327,0.635,80,0.304,82,184,15,1,10,2,0,*6/H,,taverfr01
67,Bobby Grich,31,CAL,AL,4.1,150,596,498,60,135,22,2,14,62,3,7,84,108,0.271,0.377,0.408,0.785,119,0.36,122,203,16,4,5,5,2,*4/H3,AS,grichbo01
68,Lamar Johnson,29,CHW,AL,1.6,147,596,541,51,150,26,3,13,81,2,3,47,53,0.277,0.331,0.409,0.74,103,0.34,103,221,15,0,1,7,5,3D/H,,johnsla02
69,Frank White,29,KCR,AL,2,154,594,560,70,148,23,4,7,60,19,6,19,69,0.264,0.289,0.357,0.646,77,0.313,79,200,11,2,9,4,0,*4/H,GG,whitefr01
70,Bake McBride*,31,PHI,NL,3.2,137,593,554,68,171,33,10,9,87,13,10,26,58,0.309,0.342,0.453,0.795,116,0.364,120,251,17,5,2,6,4,*9/H8,MVP-10,mcbriba01
71,Roy Howell*,26,TOR,AL,2.2,142,592,528,51,142,28,9,10,57,0,0,50,92,0.269,0.335,0.413,0.748,100,0.34,95,218,10,5,4,5,8,*5/HD,,howelro02
72,Lance Parrish,24,DET,AL,3.3,144,592,553,79,158,34,6,24,82,6,4,31,109,0.286,0.325,0.499,0.825,121,0.368,119,276,24,3,2,3,3,*2D/3H97,ASSS,parrila02
73,Steve Kemp*,25,DET,AL,3.5,135,591,508,88,149,23,3,21,101,5,1,69,64,0.293,0.376,0.474,0.851,130,0.387,131,241,24,4,1,9,3,7D/H,,kempst01
74,John Mayberry*,31,TOR,AL,1.1,149,588,501,62,124,19,2,30,82,0,0,77,80,0.248,0.349,0.473,0.822,119,0.366,114,237,9,3,3,4,9,*3/DH,,maybejo01
75,Ron LeFlore,32,MON,NL,2.5,139,587,521,95,134,21,11,4,39,97,19,62,99,0.257,0.337,0.363,0.7,96,0.364,102,189,4,1,2,1,1,*7/H,MVP-22,lefloro01
76,Steve Henderson,27,NYM,NL,2.6,143,584,513,75,149,17,8,8,58,23,12,62,90,0.29,0.368,0.402,0.77,118,0.369,129,206,17,3,3,3,3,*7/H,,hendest01
77,Al Cowens,28,2TM,AL,0.5,142,584,522,69,140,20,3,6,59,6,8,49,61,0.268,0.331,0.352,0.684,88,0.314,84,184,8,2,7,4,5,*98/H7D,,cowenal01
77,Al Cowens,28,CAL,AL,-0.5,34,132,119,11,27,5,0,1,17,1,2,12,21,0.227,0.303,0.294,0.597,67,0.279,64,35,2,1,0,0,1,98/H7D,,cowenal01
77,Al Cowens,28,DET,AL,1,108,452,403,58,113,15,3,5,42,5,6,37,40,0.28,0.339,0.37,0.709,93,0.325,90,149,6,1,7,4,4,9/HD,,cowenal01
78,Garry Maddox,30,PHI,NL,1.9,143,583,549,59,142,31,3,11,73,25,5,18,52,0.259,0.278,0.386,0.664,80,0.318,78,212,11,0,7,9,5,*8/H,GG,maddoga01
79,Jim Sundberg,29,TEX,AL,3.6,151,581,505,59,138,24,1,10,63,2,2,64,67,0.273,0.353,0.384,0.737,106,0.356,117,194,15,1,6,5,3,*2/H,GG,sundbji01
80,Larry Bowa#,34,PHI,NL,0.7,147,577,540,57,144,16,4,2,39,21,6,24,28,0.267,0.3,0.322,0.622,71,0.296,63,174,9,3,7,3,7,*6,,bowala01
81,Joel Youngblood,28,NYM,NL,2.5,146,577,514,58,142,26,2,8,69,14,11,52,69,0.276,0.34,0.381,0.721,104,0.324,98,196,10,2,0,9,10,*985H/4,,youngjo02
82,Rick Cerone,26,NYY,AL,4.2,147,575,519,70,144,30,4,14,85,1,3,32,56,0.277,0.321,0.432,0.753,107,0.344,107,224,14,6,8,10,2,*2/H,MVP-7,ceronri01
83,Manny Trillo,29,PHI,NL,3.4,141,573,531,68,155,25,9,7,43,8,3,32,46,0.292,0.334,0.412,0.746,104,0.348,105,219,16,3,4,3,8,*4/H,SS,trillma01
84,Dan Meyer*,27,SEA,AL,-0.5,146,570,531,56,146,25,6,11,71,8,4,31,42,0.275,0.314,0.407,0.721,96,0.334,95,216,11,1,4,3,4,*7H/D53,,meyerda01
85,César Cedeño,29,HOU,NL,5.1,137,569,499,71,154,32,8,10,73,48,15,66,72,0.309,0.389,0.465,0.854,147,0.402,154,232,13,1,1,2,11,*8/H,MVP-13,cedence01
86,Lou Whitaker*,23,DET,AL,1.9,145,568,477,68,111,19,1,1,45,8,4,73,79,0.233,0.331,0.283,0.614,69,0.31,77,135,9,0,12,6,0,*4H,,whitalo01
87,Miguel Diloné#,25,CLE,AL,3,132,566,528,82,180,30,9,0,40,61,18,28,45,0.341,0.375,0.432,0.807,120,0.384,123,228,7,2,6,2,1,*789D/H,MVP-22,dilonmi01
88,Dámaso García,23,TOR,AL,1.3,140,565,543,50,151,30,7,4,46,13,13,12,55,0.278,0.296,0.381,0.677,81,0.305,75,207,14,3,4,3,2,*4/HD,ROY-4,garcida01
89,Jorge Orta*,29,CLE,AL,2.6,129,564,481,78,140,18,3,10,64,6,5,71,44,0.291,0.379,0.403,0.782,114,0.366,119,194,8,2,2,8,2,*9/DH8,AS,ortajo01
90,Roy Smalley#,27,MIN,AL,3.4,133,564,486,64,135,24,1,12,63,3,3,65,63,0.278,0.359,0.405,0.765,104,0.35,102,197,15,2,2,9,4,*6/H3D,,smallro02
91,Butch Wynegar#,24,MIN,AL,2.4,146,564,486,61,124,18,3,5,57,3,1,63,36,0.255,0.339,0.335,0.675,81,0.317,77,163,9,2,7,6,6,*2/HD,,wynegbu01
92,Joe Morgan*,36,HOU,NL,3.7,141,562,461,66,112,17,5,11,49,24,6,93,47,0.243,0.367,0.373,0.74,115,0.356,121,172,4,0,3,5,6,*4H,,morgajo02
93,Ted Simmons#,30,STL,NL,5.2,145,562,495,84,150,33,2,21,98,1,0,59,45,0.303,0.375,0.505,0.88,141,0.396,143,250,13,2,0,6,13,*2H/7,SS,simmote01
94,Ken Reitz,29,STL,NL,-0.7,151,561,523,39,141,33,0,8,58,0,1,22,44,0.27,0.3,0.379,0.679,86,0.309,78,198,16,3,8,5,5,*5/H,AS,reitzke01
95,Rick Manning*,25,CLE,AL,-0.1,140,555,471,55,110,17,4,3,52,12,6,63,66,0.234,0.321,0.306,0.627,73,0.297,68,144,12,2,10,9,11,*8/H,,manniri01
96,Bucky Dent,28,NYY,AL,4,141,553,489,57,128,26,2,5,52,0,3,48,37,0.262,0.327,0.354,0.681,89,0.319,90,173,6,2,9,5,1,*6,AS,dentbu01
97,Tom Brookens,26,DET,AL,2.5,151,551,509,64,140,25,9,10,66,13,11,32,71,0.275,0.315,0.418,0.734,98,0.338,100,213,10,1,2,7,3,*5/4H6D,,brookto01
98,Dave Parker*,29,PIT,NL,1.6,139,550,518,71,153,31,1,17,79,10,7,25,69,0.295,0.327,0.458,0.785,115,0.363,120,237,8,2,0,5,5,*9/H,AS,parkeda01
99,Doug DeCinces,29,BAL,AL,3.9,145,549,489,64,122,23,2,16,64,11,6,49,83,0.249,0.319,0.403,0.722,98,0.339,101,197,20,3,4,4,5,*5/H3,,decindo01
100,Lenny Randle#,31,CHC,NL,1.4,130,549,489,67,135,19,6,5,39,19,13,50,55,0.276,0.343,0.37,0.713,94,0.337,98,181,13,1,7,2,2,*54H/78,,randlle01
101,Willie Montañez*,32,2TM,NL,-0.8,142,548,500,40,136,12,4,6,64,3,5,39,55,0.272,0.325,0.348,0.673,93,0.305,87,174,9,3,0,6,10,*3H,,montawi01
101,Willie Montañez*,32,SDP,NL,-0.6,128,526,481,39,132,12,4,6,63,3,4,36,52,0.274,0.325,0.353,0.679,95,0.309,89,170,9,3,0,6,9,*3/H,,montawi01
101,Willie Montañez*,32,MON,NL,-0.2,14,22,19,1,4,0,0,0,1,0,1,3,3,0.211,0.318,0.211,0.529,51,0.217,28,4,0,0,0,0,1,H/3,,montawi01
102,Bill Madlock,29,PIT,NL,1.5,137,546,494,62,137,22,4,10,53,16,10,45,33,0.277,0.341,0.399,0.739,104,0.343,105,197,15,4,0,3,12,*53/H,,madlobi01
103,Rick Peters#,24,DET,AL,2,133,546,477,79,139,19,7,2,42,13,7,54,48,0.291,0.369,0.373,0.742,103,0.353,108,178,17,6,7,2,2,*8HD/79,ROY-6,peterri01
104,Dwight Evans,28,BOS,AL,3,148,542,463,72,123,37,5,18,60,3,1,64,98,0.266,0.358,0.484,0.842,124,0.376,120,224,5,5,6,4,6,*9/HD8,,evansdw01
105,Jim Rice,27,BOS,AL,2,124,542,504,81,148,22,6,24,86,8,3,30,87,0.294,0.336,0.504,0.84,122,0.378,121,254,16,4,1,3,5,*7D/9,AS,riceji01
106,Tim Foli,29,PIT,NL,1.5,127,540,495,61,131,22,0,3,38,11,7,19,23,0.265,0.296,0.327,0.623,72,0.291,66,162,5,6,13,7,1,*6/H,,foliti01
107,Jerry Martin,31,CHC,NL,-1.2,141,540,494,57,112,22,2,23,73,8,3,38,107,0.227,0.281,0.419,0.701,88,0.32,82,207,11,2,0,6,6,*89H/7,,martije01
108,Ken Landreaux*,25,MIN,AL,-0.2,129,536,484,56,136,23,11,7,62,8,6,39,42,0.281,0.334,0.417,0.751,100,0.341,96,202,13,2,6,5,4,*87/DH,AS,landrke01
109,Bob Boone,32,PHI,NL,0.3,141,535,480,34,110,23,1,9,55,3,4,48,41,0.229,0.299,0.338,0.637,75,0.293,66,162,9,1,4,2,12,*2/H,,boonebo01
110,Buddy Bell,28,TEX,AL,6.5,129,534,490,76,161,24,4,17,83,3,1,40,39,0.329,0.379,0.498,0.877,143,0.405,151,244,16,0,4,0,11,*5/H6,ASMVP-18GG,bellbu01
111,Hal McRae,34,KCR,AL,2.7,124,532,489,73,145,39,5,14,83,10,2,29,56,0.297,0.342,0.483,0.825,124,0.386,131,236,13,8,0,6,4,*D/7H,,mcraeha01
112,Carlton Fisk,32,BOS,AL,3.9,131,530,478,73,138,25,3,18,62,11,5,36,62,0.289,0.353,0.467,0.819,118,0.374,118,223,12,13,0,3,6,*2/H7D35,AS,fiskca01
113,Jason Thompson*,25,2TM,AL,3.7,138,529,438,69,126,19,0,21,90,2,1,83,86,0.288,0.398,0.475,0.873,141,0.394,142,208,12,1,2,5,10,3DH,,thompja01
113,Jason Thompson*,25,DET,AL,0.1,36,142,126,10,27,5,0,4,20,0,1,13,26,0.214,0.289,0.349,0.638,73,0.298,71,44,4,1,0,2,1,3/H,,thompja01
113,Jason Thompson*,25,CAL,AL,3.6,102,387,312,59,99,14,0,17,70,2,0,70,60,0.317,0.439,0.526,0.965,168,0.43,168,164,8,0,2,3,9,3DH,,thompja01
114,Bob Watson,34,NYY,AL,2.4,130,525,469,62,144,25,3,13,68,2,1,48,56,0.307,0.368,0.456,0.825,127,0.379,130,214,20,1,1,6,5,3DH,,watsobo01
115,Jack Clark,24,SFG,NL,4.7,127,524,437,77,124,20,8,22,82,2,5,74,52,0.284,0.382,0.517,0.9,153,0.405,160,226,12,2,1,10,13,*9/H,MVP-18,clarkja01
116,Garry Templeton#,24,STL,NL,4.5,118,524,504,83,161,19,9,4,43,31,15,18,43,0.319,0.342,0.417,0.759,108,0.361,115,210,13,0,1,1,6,*6/H,SS,templga01
117,Hosken Powell*,25,MIN,AL,0.8,137,523,485,58,127,17,5,6,35,14,3,32,46,0.262,0.312,0.355,0.666,78,0.316,74,172,14,3,3,0,2,*9H,,powelho01
118,Larry Herndon,26,SFG,NL,0.2,139,521,493,54,127,17,11,8,49,8,8,19,91,0.258,0.284,0.385,0.67,88,0.308,87,190,10,1,4,4,1,*789H,,herndla01
119,Harold Baines*,21,CHW,AL,-0.7,141,518,491,55,125,23,6,13,49,2,4,19,65,0.255,0.281,0.405,0.686,87,0.306,79,199,15,1,2,5,7,*9H/D,,baineha01
120,George Brett*,27,KCR,AL,9.4,117,515,449,87,175,33,9,24,118,15,6,58,22,0.39,0.454,0.664,1.118,203,0.487,206,298,11,1,0,7,16,*5/H3,ASMVP-1SS,brettge01
121,Joe Charboneau,25,CLE,AL,2.4,131,512,453,76,131,17,2,23,87,2,4,49,70,0.289,0.358,0.488,0.846,129,0.383,132,221,24,3,1,6,0,7DH/9,ROY-1,charbjo01
122,Paul Molitor,23,MIL,AL,3.8,111,512,450,81,137,29,2,9,37,34,7,48,48,0.304,0.372,0.438,0.809,125,0.385,129,197,9,3,6,5,4,46/DH5,AS,molitpa01
123,John Wathan,30,KCR,AL,2.6,126,510,453,57,138,14,7,6,58,17,3,50,42,0.305,0.377,0.406,0.783,115,0.372,120,184,19,3,3,1,6,2793H,MVP-24,wathajo01
124,Barry Bonnell,26,TOR,AL,1.2,130,509,463,55,124,22,4,13,56,3,4,37,59,0.268,0.322,0.417,0.739,98,0.346,102,193,14,2,3,4,2,*98/H7D,,bonneba01
125,Larry Parrish,26,MON,NL,0.8,126,501,452,55,115,27,3,15,72,2,6,36,80,0.254,0.31,0.427,0.737,104,0.326,98,193,12,4,1,8,6,*5/H,,parrila01
126,Bill North#,32,SFG,NL,2.3,128,500,415,73,104,12,1,1,19,45,19,81,78,0.251,0.373,0.292,0.665,91,0.335,100,121,4,1,2,1,5,*8H,,northbi01
127,Bill Russell,31,LAD,NL,2.2,130,500,466,38,123,23,2,3,34,13,2,18,44,0.264,0.295,0.341,0.636,79,0.306,77,159,6,3,12,1,0,*6/H,AS,russebi01
128,Julio Cruz#,25,SEA,AL,1.4,119,497,422,66,88,9,3,2,16,45,7,59,49,0.209,0.306,0.258,0.564,56,0.313,68,109,6,1,13,2,0,*4/HD,,cruzju01
129,Bob Horner,22,ATL,NL,4.4,124,495,463,81,124,14,1,35,89,3,1,27,50,0.268,0.307,0.529,0.836,127,0.392,139,245,16,1,0,4,3,*5/H3,MVP-9,hornebo01
130,Darrell Porter*,28,KCR,AL,2.4,118,495,418,51,104,14,2,7,51,1,1,69,50,0.249,0.354,0.342,0.696,92,0.334,97,143,10,2,0,6,5,2D/H,AS,porteda02
131,Richie Zisk,31,TEX,AL,0.7,135,492,448,48,130,17,1,19,77,0,2,39,72,0.29,0.344,0.46,0.804,123,0.359,119,206,18,0,1,4,5,D9H/7,,ziskri01
132,Glenn Hubbard,22,ATL,NL,2.3,117,487,431,55,107,21,3,9,43,7,5,49,69,0.248,0.322,0.374,0.695,92,0.334,98,161,7,0,2,5,2,*4/H,,hubbagl01
133,Ken Oberkfell*,24,STL,NL,3.2,116,486,422,58,128,27,6,3,46,4,4,51,23,0.303,0.377,0.417,0.794,119,0.362,119,176,11,1,9,3,8,45/H,,oberkke01
